CustomerID,Recency,Frequency,Monetary,Cluster_Raw,Cluster,R_scaled,F_scaled,M_scaled
15723,365,4,703.66,3,Gold,0.5047377792782392,0.17812112660243817,0.12210284476187473
15724,202,3,310.85,3,Gold,0.2789550037610853,0.0,-0.3219949460233777
15725,16,1,379.25,2,Silver,-0.6710172298783336,-0.5532947556651122,-0.21396221861938525
15726,391,1,296.41,0,Bronze,0.5310262345688197,-0.5532947556651122,-0.3478231359791321
15727,17,14,6282.03,1,Platinum,-0.6491224446677566,1.0550725661773155,1.314014405754291
15728,380,2,359.8,0,Bronze,0.5201235606051635,-0.22963807175534695,-0.24256576983776046
15729,213,3,192.55,0,Bronze,0.2991688012708128,0.0,-0.5818457891652974
15730,66,5,1461.28,3,Gold,-0.14566597995919667,0.32365668390976515,0.5198094623844989
15731,554,1,96.5,0,Bronze,0.6642166727421638,-0.5532947556651122,-0.9553898265967903
15732,213,10,1305.38,3,Gold,0.2991688012708128,0.8074958608438627,0.4583930801945613
15733,283,1,162.3,0,Bronze,0.4075725321364264,-0.5532947556651122,-0.6744287996823121
15734,115,4,876.95,3,Gold,0.06459168165065898,0.17812112660243817,0.24188508650639126
15735,422,1,253.7,0,Bronze,0.560180639289994,-0.5532947556651122,-0.432277213796534
15736,436,2,1260.11,3,Gold,0.5726532816315767,-0.22963807175534695,0.4391800948581794
15737,15,8,983.83,1,Platinum,-0.6942397615052628,0.6473133678195304,0.30446864343147995
15738,19,41,7585.14,1,Platinum,-0.6087636294902878,1.8769514395748776,1.4166886720369807
15739,67,1,77.6,0,Bronze,-0.1399909953095136,-0.5532947556651122,-1.0727785675772366
15740,50,1,110.48,0,Bronze,-0.2501888955329656,-0.5532947556651122,-0.882393727429761
15741,459,2,195.87,0,Bronze,0.5923014066915729,-0.22963807175534695,-0.5725803800354597
15742,620,1,109.27,0,Bronze,0.7072578085750622,-0.5532947556651122,-0.8883390326870668
15743,17,4,727.76,2,Silver,-0.6491224446677566,0.17812112660243817,0.14042314619808005
15745,20,4,878.34,2,Silver,-0.5900743396182883,0.17812112660243817,0.24274691244112398
15746,135,1,182.96,0,Bronze,0.1255221219748964,-0.5532947556651122,-0.6095299714174143
15747,13,9,1672.81,1,Platinum,-0.7453895566792464,0.7314158822675506,0.5934117770228702
15748,41,3,194.01,2,Silver,-0.3245612223338783,0.0,-0.5777518167218613
15750,3,18,5225.781,1,Platinum,-1.2252659960740826,1.2437665043036517,1.2137446740810662
15751,461,10,1109.8700000000001,3,Gold,0.5939632507627625,0.8074958608438627,0.3700758937121654
15752,40,9,3711.9700000000003,1,Platinum,-0.33379189688341554,0.7314158822675506,1.0274511017428478
15754,52,7,1593.5700000000002,3,Gold,-0.23545421519469298,0.5532947556651121,0.5669910270150144
15755,11,17,4819.1,1,Platinum,-0.8044376617287146,1.2006081234846424,1.1696172988686866
15756,62,4,495.36,2,Silver,-0.16924600527292027,0.17812112660243817,-0.06879432681808471
15757,66,6,2372.13,3,Gold,-0.14566597995919667,0.44670524433488773,0.7835971150783984
15758,25,1,205.25,2,Silver,-0.5082638284718078,-0.5532947556651122,-0.5472235478531868
15759,219,6,512.49,3,Gold,0.30976084360635325,0.44670524433488773,-0.050310569452306386
15761,443,1,37.95,0,Bronze,0.578740540727189,-0.5532947556651122,-1.455262070567745
15762,66,2,536.65,2,Silver,-0.14566597995919667,-0.22963807175534695,-0.025263266526858428
15763,32,2,734.27,2,Silver,-0.4169394232008936,-0.22963807175534695,0.14526801455164523
15764,89,8,3476.93,1,Platinum,-0.032620078083961696,0.6473133678195304,0.9918255690032376
15765,667,1,192.78,0,Bronze,0.7352043477269815,-0.5532947556651122,-0.5811988032040949
15766,65,3,374.1,2,Silver,-0.1514263059164838,0.0,-0.2213909359095392
15768,116,33,9143.98,1,Platinum,0.06787972293451836,1.7082769983747197,1.518497641309385
15769,236,2,71.28,0,Bronze,0.3382725808284183,-0.22963807175534695,-1.1184440134277147
15770,613,1,283.2,0,Bronze,0.7029154443351987,-0.5532947556651122,-0.37257419326305913
15771,613,2,488.65,3,Gold,0.7029154443351987,-0.22963807175534695,-0.07620906825017125
15772,419,1,231.0,0,Bronze,0.5574542615343264,-0.5532947556651122,-0.4831315310648884
15773,6,2,216.34,2,Silver,-1.0109026739636562,-0.22963807175534695,-0.5186914824544647
15774,69,6,974.0400000000001,3,Gold,-0.1288871900954514,0.44670524433488773,0.2990260343147135
15775,246,1,104.9,0,Bronze,0.35410353033640096,-0.5532947556651122,-0.9103679570483966
15776,134,1,179.43,0,Bronze,0.12269513897699648,-0.5532947556651122,-0.6200852560125171
15777,242,5,517.65,3,Gold,0.3478494410839376,0.32365668390976515,-0.044863501207156826
15778,432,1,266.85,0,Bronze,0.5691309169718763,-0.5532947556651122,-0.40485277756413823
15779,464,2,85.83000000000001,0,Bronze,0.5964425762960016,-0.22963807175534695,-1.0185294915326644
15780,184,3,423.38,3,Gold,0.24338833839679566,0.0,-0.1541456038306614
15781,26,3,277.95,2,Silver,-0.4938072276067984,0.0,-0.3827319054425598
15782,10,4,896.02,2,Silver,-0.8377677575462616,0.17812112660243817,0.25359151705395344
15783,11,1,197.82,2,Silver,-0.8044376617287146,-0.5532947556651122,-0.5672109132741818
15784,468,2,668.08,3,Gold,0.5997235767200496,-0.22963807175534695,0.09387701978208957
15785,33,16,2433.7400000000002,1,Platinum,-0.4055041125939236,1.1549822427096075,0.797559846098918
15786,47,5,5955.93,1,Platinum,-0.2734114271598946,0.32365668390976515,1.2849794149261733
15787,27,3,815.9,2,Silver,-0.47987643939483643,0.0,0.20262145680867913
15788,509,1,143.23000000000002,0,Bronze,0.6318265883352391,-0.5532947556651122,-0.7420789708442967
15789,359,6,1217.37,3,Gold,0.4984061564848583,0.44670524433488773,0.4203970916001248
15790,11,1,193.68,2,Silver,-0.8044376617287146,-0.5532947556651122,-0.5786744792610276
15791,44,5,2720.31,1,Platinum,-0.2981331953683717,0.32365668390976515,0.8581789479206816
15792,400,2,840.24,3,Gold,0.539721412752482,-0.22963807175534695,0.2186162518712506
15793,379,5,191.4,0,Bronze,0.5191168466023309,0.32365668390976515,-0.5850922949890294
15794,738,1,178.8,0,Bronze,0.7738965817337441,-0.5532947556651122,-0.621990757183697
15795,150,8,1615.74,3,Gold,0.16559917586154602,0.6473133678195304,0.5745131160071801
15796,2,17,4320.7300000000005,1,Platinum,-1.3354638962975345,1.2006081234846424,1.1101610314359758
15798,493,3,1170.66,3,Gold,0.6196166476208109,0.0,0.39910050876892067
15799,76,4,1162.42,3,Gold,-0.09237820086701533,0.17812112660243817,0.3952556945803161
15800,108,7,972.52,3,Gold,0.04074948778409843,0.5532947556651121,0.298176114412958
15801,47,3,960.47,2,Silver,-0.2734114271598946,0.0,0.29139092396436334
15803,52,4,933.5,3,Gold,-0.23545421519469298,0.17812112660243817,0.27589109568880155
15804,1,13,3238.22,1,Platinum,-1.4907791133584927,0.9999999999999998,0.9530894062676285
15805,24,28,7872.66,1,Platinum,-0.523287497475313,1.5813058963946443,1.4369544076955043
15806,47,3,323.1,2,Silver,-0.2734114271598946,0.0,-0.3010048248460155
15807,51,5,1325.98,3,Gold,-0.24275071118739783,0.32365668390976515,0.4669165014038191
15808,307,21,13275.76,1,Platinum,0.43864803370180433,1.360790616508975,1.7215956727660142
15809,37,7,678.08,2,Silver,-0.36289863726587396,0.5532947556651121,0.1019589413887078
15810,79,8,2588.73,1,Platinum,-0.07773739492146804,0.6473133678195304,0.831179971806804
15811,23,7,2938.13,1,Platinum,-0.5389245444443046,0.5532947556651121,0.900126843005152
15812,108,9,679.3000000000001,3,Gold,0.04074948778409843,0.7314158822675506,0.10293677998910136
15813,208,2,443.76,3,Gold,0.290112718546357,-0.22963807175534695,-0.12859258806178803
15814,17,6,1162.72,2,Silver,-0.6491224446677566,0.44670524433488773,0.3953961527005576
15815,64,3,454.14,2,Silver,-0.1572745791724231,0.0,-0.11602446370357651
15816,543,2,93.3,0,Bronze,0.656548356543716,-0.22963807175534695,-0.9735696551231291
15817,421,3,2144.5,3,Gold,0.559274001097281,0.0,0.728663446678141
15818,589,1,123.5,0,Bronze,0.6876421471328317,-0.5532947556651122,-0.8222174709346547
15819,50,10,3436.37,1,Platinum,-0.2501888955329656,0.8074958608438627,0.9854349929609727
15820,320,1,116.97999999999999,0,Bronze,0.45448401833177093,-0.5532947556651122,-0.8515213070794059
15821,45,2,480.36,2,Silver,-0.28971407717663195,-0.22963807175534695,-0.0855113499272956
15822,4,6,1196.74,2,Silver,-1.1397898640591078,0.44670524433488773,0.41109370248741745
15823,732,1,2701.42,3,Gold,0.7707738378829085,-0.5532947556651122,0.854384192778213
15824,454,2,446.1,3,Gold,0.5881149775068232,-0.22963807175534695,-0.12573389008927796
15825,173,1,187.92000000000002,0,Bronze,0.21990689871161714,-0.5532947556651122,-0.5950360364263808
15826,57,4,1419.49,3,Gold,-0.200921435633751,0.17812112660243817,0.5040136885091868
15827,74,28,2338.96,1,Platinum,-0.10245916312994499,1.5813058963946443,0.7759288871202485
15828,376,1,983.47,3,Gold,0.5160807319685239,-0.5532947556651122,0.30426946664067955
15829,100,2,344.06,2,Silver,0.011550255681379957,-0.22963807175534695,-0.2668657691632053
15830,38,1,504.06,2,Silver,-0.3529486114108498,-0.5532947556651122,-0.05932842437297242
15831,59,3,330.57,2,Silver,-0.18793529514491986,0.0,-0.2885910979681917
15832,255,1,826.71,3,Gold,0.36781270763237706,-0.5532947556651122,0.2097831733499948
15833,738,1,80.4,0,Bronze,0.7738965817337441,-0.5532947556651122,-1.0537094544721317
15834,71,6,2947.64,1,Platinum,-0.11809621009893657,0.44670524433488773,0.9018867031828671
15835,45,4,808.51,2,Silver,-0.28971407717663195,0.17812112660243817,0.19767076949381618
15836,51,1,66.97,0,Bronze,-0.24275071118739783,-0.5532947556651122,-1.1519374164849188
15837,65,2,644.45,2,Silver,-0.1514263059164838,-0.22963807175534695,0.07428910928328245
15838,122,2,120.0,0,Bronze,0.08703643746195228,-0.22963807175534695,-0.8377518564931968
15839,34,3,1019.33,2,Silver,-0.3944003073798616,0.0,0.3237604459748818
15840,59,2,272.52,2,Silver,-0.18793529514491986,-0.22963807175534695,-0.3934410115194242
15841,73,8,971.81,3,Gold,-0.10760091090258887,0.6473133678195304,0.29777865755301264
15842,394,2,432.4,3,Gold,0.533946613066845,-0.22963807175534695,-0.14268797535528535
15843,304,1,80.7,0,Bronze,0.43489869423225624,-0.5532947556651122,-1.0517053706171222
15844,47,1,101.88,0,Bronze,-0.2734114271598946,-0.5532947556651122,-0.9261294172004372
15845,18,11,3119.53,1,Platinum,-0.628411754550284,0.8769514395748774,0.9327530744076554
15846,386,1,107.01,0,Bronze,0.5261089082793118,-0.5532947556651122,-0.8996203059525675
15847,39,5,633.7,2,Silver,-0.3432505122058779,0.32365668390976515,0.06513942901014874
15848,622,1,121.04,0,Bronze,0.7084894959950994,-0.5532947556651122,-0.8330894907460735
15850,20,6,751.57,2,Silver,-0.5900743396182883,0.44670524433488773,0.15793745843231036
15851,527,1,74.93,0,Bronze,0.6451130459367462,-0.5532947556651122,-1.091605943136536
15852,187,3,127.56,0,Bronze,0.24955020516807794,0.0,-0.804735600301989
15853,52,1,89.8,0,Bronze,-0.23545421519469298,-0.5532947556651122,-0.9941741275301745
15854,5,20,3012.07,1,Platinum,-1.0699507790131246,1.3236566839097652,0.9136622829806592
15855,137,6,779.84,3,Gold,0.1311142571687362,0.44670524433488773,0.17802675981804666
15856,5,50,11726.66,1,Platinum,-1.0699507790131246,2.031933682284485,1.654008024627664
15857,19,2,185.10000000000002,2,Silver,-0.6087636294902878,-0.22963807175534695,-0.603229187644813
15858,16,13,2459.66,1,Platinum,-0.6710172298783336,0.9999999999999998,0.8033288253644494
15859,433,1,271.7,0,Bronze,0.5700145493304952,-0.5532947556651122,-0.39507667774680877
15860,41,17,2033.14,1,Platinum,-0.3245612223338783,1.2006081234846424,0.6996271484974689
15861,13,11,3779.66,1,Platinum,-0.7453895566792464,0.8769514395748774,1.0372933017588757
15862,9,13,1996.3700000000001,1,Platinum,-0.8742767467746977,0.9999999999999998,0.6896894449468326
15863,26,5,304.0,2,Silver,-0.4938072276067984,0.32365668390976515,-0.3340947117368821
15864,67,4,216.60000000000002,2,Silver,-0.1399909953095136,0.17812112660243817,-0.5180401658419331
15865,41,5,1527.79,3,Gold,-0.3245612223338783,0.32365668390976515,0.5440409496506076
15866,102,1,156.99,0,Bronze,0.019061368053364374,-0.5532947556651122,-0.6924376075633729
15867,6,31,7130.86,1,Platinum,-1.0109026739636562,1.6598842669953369,1.3830482917391547
15868,584,1,84.45,0,Bronze,0.6843820895183133,-0.5532947556651122,-1.0272572278748038
15869,278,3,259.97,0,Bronze,0.40076854405757495,0.0,-0.4190287603568058
15870,33,4,657.66,2,Silver,-0.4055041125939236,0.17812112660243817,0.08532612225419713
15871,438,1,23.15,0,Bronze,0.5744023917830158,-0.5532947556651122,-1.7156620297238563
15872,15,4,650.6,2,Silver,-0.6942397615052628,0.17812112660243817,0.0794552919538934
15874,64,19,4543.7300000000005,1,Platinum,-0.1572745791724231,1.2847106379326625,1.1375701019988549
15875,647,1,108.52,0,Bronze,0.7235604585917994,-0.5532947556651122,-0.8920569790998337
15876,410,1,83.4,0,Bronze,0.5491567286340684,-0.5532947556651122,-1.033992844903213
15877,2,2,413.93,2,Silver,-1.3354638962975345,-0.22963807175534695,-0.16641366322172035
15878,562,2,290.06,0,Bronze,0.6696987621254669,-0.22963807175534695,-0.359580619014003
15879,405,3,847.49,3,Gold,0.5444681210454952,0.0,0.22329114258594437
15880,370,1,262.18,0,Bronze,0.5099353414845531,-0.5532947556651122,-0.4144347987319623
15881,313,4,224.14000000000001,0,Bronze,0.4460383810872603,0.17812112660243817,-0.4994829558303718
15882,199,7,738.6800000000001,3,Gold,0.2732518543779168,0.5532947556651121,0.14852571157713573
15883,3,2,348.28000000000003,2,Silver,-1.2252659960740826,-0.22963807175534695,-0.26024369989492924
15884,433,2,75.45,0,Bronze,0.5700145493304952,-0.22963807175534695,-1.087887808035344
15885,94,11,921.57,3,Gold,-0.011909387966489077,0.8769514395748774,0.2688916080689201
15886,61,4,601.35,2,Silver,-0.17537500734875106,0.17812112660243817,0.03664013071124659
15887,461,2,594.05,3,Gold,0.5939632507627625,-0.22963807175534695,0.029997546132738015
15888,81,3,230.81,2,Silver,-0.06827877959900555,0.0,-0.4835778667628276
15889,157,8,1169.2,3,Gold,0.18295736376746013,0.6473133678195304,0.39842124243689525
15890,395,4,180.55,0,Bronze,0.5349151457132943,0.17812112660243817,-0.6167140682732979
15891,227,1,395.65,0,Bronze,0.3234428143639042,-0.5532947556651122,-0.19095885449620165
15892,670,1,102.7,0,Bronze,0.7369208007451024,-0.5532947556651122,-0.921804518236547
15894,254,2,258.25,0,Bronze,0.3663134710508291,-0.22963807175534695,-0.422631153361074
15895,150,1,21.85,0,Bronze,0.16559917586154602,-0.5532947556651122,-1.7458062732481123
15897,195,2,90.53,0,Bronze,0.2655131172844096,-0.22963807175534695,-0.9898118312922701
15898,2,25,4273.33,1,Platinum,-1.3354638962975345,1.49413913403724,1.1041530108627036
15899,369,1,43.5,0,Bronze,0.5089014556812056,-0.5532947556651122,-1.3826922085085862
15900,24,4,647.15,2,Silver,-0.523287497475313,0.17812112660243817,0.0765632246551399
15901,17,6,542.08,2,Silver,-0.6491224446677566,0.44670524433488773,-0.019788893554776442
15902,381,1,114.35,0,Bronze,0.5211276357740323,-0.5532947556651122,-0.8638028142617241
15903,27,2,106.44,2,Silver,-0.47987643939483643,-0.22963807175534695,-0.9025028601155581
15904,9,1,144.73,2,Silver,-0.8742767467746977,-0.5532947556651122,-0.7364425274736104
15905,544,1,104.19,0,Bronze,0.6572518543678934,-0.5532947556651122,-0.9140326739612089
15906,20,10,2001.8400000000001,1,Platinum,-0.5900743396182883,0.8074958608438627,0.6911793305093994
15907,4,3,835.96,2,Silver,-1.1397898640591078,0.0,0.21583750427673057
15908,513,1,163.39,0,Bronze,0.6348192165065734,-0.5532947556651122,-0.6708045924957833
15909,174,1,69.53999999999999,0,Bronze,0.22210205920393347,-0.5532947556651122,-1.1317188692891966
15910,1,15,2401.26,1,Platinum,-1.4907791133584927,1.1065895113302244,0.7902434945231104
15911,624,8,1554.69,3,Gold,0.7097172356922766,0.6473133678195304,0.5535432649784319
15912,179,9,659.39,3,Gold,0.2328930392004483,0.7314158822675506,0.08675512544917326
15913,535,1,6.300000000000001,0,Bronze,0.6508733718940333,-0.5532947556651122,-2.3674377168955987
15914,379,2,53.230000000000004,0,Bronze,0.5191168466023309,-0.22963807175534695,-1.2749654037022808
15915,402,1,262.1,0,Bronze,0.5416271602535235,-0.5532947556651122,-0.41460042195440183
15916,17,12,2224.4700000000003,1,Platinum,-0.6491224446677566,0.9408443783721279,0.7485998054603626
15917,248,5,416.77,3,Gold,0.35719269593041963,0.32365668390976515,-0.16269763019472028
15918,191,3,582.88,3,Gold,0.25761480740892523,0.0,0.0196740629227453
15919,20,2,437.19,2,Silver,-0.5900743396182883,-0.22963807175534695,-0.13670005861728007
15920,155,8,416.99,3,Gold,0.17807762315797018,0.6473133678195304,-0.16241082354588518
15921,173,4,481.03000000000003,3,Gold,0.21990689871161714,0.17812112660243817,-0.08475360882641406
15922,374,1,223.4,0,Bronze,0.5140432034538499,-0.5532947556651122,-0.5012764991746247
15923,373,1,86.25,0,Bronze,0.5130203605027174,-0.5532947556651122,-1.0159007410770757
15924,732,1,77.75,0,Bronze,0.7707738378829085,-0.5532947556651122,-1.0717399091497108
15925,195,1,168.9,0,Bronze,0.2655131172844096,-0.5532947556651122,-0.6528442070101956
15926,543,1,72.03999999999999,0,Bronze,0.656548356543716,-0.5532947556651122,-1.1127457795746647
15927,648,1,93.10000000000001,0,Bronze,0.724151136361268,-0.5532947556651122,-0.9747262928829077
15928,657,1,109.03,0,Bronze,0.7294266445629143,-0.5532947556651122,-0.8895260171171746
15930,68,1,426.63,2,Silver,-0.13439886011567378,-0.5532947556651122,-0.14998947614885677
15931,429,1,199.95,0,Bronze,0.5664677234567803,-0.5532947556651122,-0.5614056540282721
15932,5,8,1312.65,1,Platinum,-1.0699507790131246,0.6473133678195304,0.4614163532065007
15933,22,3,975.89,2,Silver,-0.555227194461042,0.0,0.3000586904398516
15934,418,2,408.54,0,Bronze,0.5565411396297061,-0.22963807175534695,-0.1735367494344069
15935,240,1,108.03999999999999,0,Bronze,0.34468368374608005,-0.5532947556651122,-0.894449850502832
15936,380,2,215.29000000000002,0,Bronze,0.5201235606051635,-0.22963807175534695,-0.5213297505963727
15937,65,1,145.35,0,Bronze,-0.1514263059164838,-0.5532947556651122,-0.7341297245494952
15938,113,8,544.51,3,Gold,0.05792969707949422,0.6473133678195304,-0.017356741290412682
15939,90,10,1535.74,3,Gold,-0.028387389076971702,0.8074958608438627,0.5468665493622518
15941,638,1,405.0,0,Bronze,0.7182029662583425,-0.5532947556651122,-0.17826617972623726
15942,134,1,167.9,0,Bronze,0.12269513897699648,-0.5532947556651122,-0.6560601324070954
15943,650,2,181.74,0,Bronze,0.7253297663914531,-0.22963807175534695,-0.6131548931085468
15944,277,4,702.5,3,Gold,0.39939312262434723,0.17812112660243817,0.12120530398242921
15945,366,4,384.44,3,Gold,0.5057829489787685,0.17812112660243817,-0.20657690164512985
15946,503,2,185.2,0,Bronze,0.6272933465803097,-0.22963807175534695,-0.6029365332299246
15947,83,1,412.24,2,Silver,-0.05904810504946846,-0.5532947556651122,-0.16863705460881753
15948,9,3,1409.79,2,Silver,-0.8742767467746977,0.0,0.5002808541563429
15949,17,2,280.0,2,Silver,-0.6491224446677566,-0.22963807175534695,-0.3787429915787816
15950,32,10,5595.37,1,Platinum,-0.4169394232008936,0.8074958608438627,1.2509651840185667
15951,9,3,861.52,2,Silver,-0.8742767467746977,0.0,0.23222549261105238
15952,34,4,619.46,2,Silver,-0.3944003073798616,0.17812112660243817,0.05277774497515459
15953,16,17,1363.95,1,Platinum,-0.6710172298783336,1.2006081234846424,0.4822857892586364
15954,590,1,190.75,0,Bronze,0.6882908423896368,-0.5532947556651122,-0.5869358709623524
15955,25,22,6829.7,1,Platinum,-0.5082638284718078,1.3962735958823376,1.3595439710459578
15956,552,1,219.95,0,Bronze,0.6628338031622965,-0.5532947556651122,-0.5097171207977093
15957,32,3,802.05,2,Silver,-0.4169394232008936,0.0,0.1933059421998738
15958,75,4,451.37,3,Gold,-0.09738551998146396,0.17812112660243817,-0.11935012337796608
15959,683,2,431.94,0,Bronze,0.744271148709272,-0.22963807175534695,-0.14326649433501243
15960,375,4,282.75,3,Gold,0.515063322452488,0.17812112660243817,-0.37343747113046183
15961,380,1,247.97,0,Bronze,0.5201235606051635,-0.5532947556651122,-0.44467303722205864
15962,450,1,278.98,0,Bronze,0.5847325762132254,-0.5532947556651122,-0.3807240686801863
15963,20,2,381.26,2,Silver,-0.5900743396182883,-0.22963807175534695,-0.21109011816561843
15964,664,1,269.21000000000004,0,Bronze,0.7334801687127572,-0.5532947556651122,-0.4000738308666155
15965,18,12,2336.77,1,Platinum,-0.628411754550284,0.9408443783721279,0.7754187850314851
15966,451,1,307.73,0,Bronze,0.5855809806743267,-0.5532947556651122,-0.32747277645043393
15967,24,12,2670.05,1,Platinum,-0.523287497475313,0.9408443783721279,0.8480233782861621
15968,389,1,316.4,0,Bronze,0.5290668724573551,-0.5532947556651122,-0.3123848190269703
15969,3,5,667.2,2,Silver,-1.2252659960740826,0.32365668390976515,0.0931600373882947
15970,304,2,496.82,3,Gold,0.43489869423225624,-0.22963807175534695,-0.06719426687946622
15971,53,8,332.45,2,Silver,-0.2282941103223884,0.6473133678195304,-0.28551094414674183
15972,457,4,1252.73,3,Gold,0.5906323214468823,0.17812112660243817,0.43598270675310485
15973,367,2,165.1,0,Bronze,0.506825274676598,-0.22963807175534695,-0.6651670507758844
15974,40,7,2325.75,1,Platinum,-0.33379189688341554,0.5532947556651121,0.7728446960897135
15975,85,1,352.28999999999996,0,Bronze,-0.05003464312701457,-0.5532947556651122,-0.2540248855274188
15976,166,6,1443.1,3,Gold,0.20417811315816187,0.44670524433488773,0.5129940011351812
15977,18,2,523.76,2,Silver,-0.628411754550284,-0.22963807175534695,-0.038483227857239864
15978,78,3,1546.42,3,Gold,-0.08255575351694985,0.0,0.5506395266792158
15979,603,1,153.54,0,Bronze,0.696625410430366,-0.5532947556651122,-0.7044655995678639
15980,89,6,1263.44,3,Gold,-0.032620078083961696,0.44670524433488773,0.4406166973656655
15981,25,21,6745.99,1,Platinum,-0.5082638284718078,1.360790616508975,1.352826511469509
15982,606,1,301.81,0,Bronze,0.6985232894123563,-0.5532947556651122,-0.33802049445715837
15983,23,8,1975.14,1,Platinum,-0.5389245444443046,0.6473133678195304,0.683868038502712
15984,3,25,4824.1,1,Platinum,-1.2252659960740826,1.49413913403724,1.170182114765727
15985,124,7,1296.88,3,Gold,0.09321486910848205,0.5532947556651121,0.4548368961153469
15986,31,2,298.5,2,Silver,-0.42872664422085277,-0.22963807175534695,-0.34400819949115485
15987,13,6,793.35,2,Silver,-0.7453895566792464,0.44670524433488773,0.18737179967904488
15988,20,3,608.3100000000001,2,Silver,-0.5900743396182883,0.0,0.04289879059554148
15989,376,2,283.16,0,Bronze,0.5160807319685239,-0.22963807175534695,-0.372650873702374
15990,45,7,1652.22,1,Platinum,-0.28971407717663195,0.5532947556651121,0.5866687751521318
15991,535,1,79.6,0,Bronze,0.6508733718940333,-0.5532947556651122,-1.059090003693642
15992,4,3,866.53,2,Silver,-1.1397898640591078,0.0,0.23538070349206625
15993,9,7,2362.18,1,Platinum,-0.8742767467746977,0.5532947556651121,0.7813081893250915
15994,55,3,913.5,2,Silver,-0.2143633221104263,0.0,0.26410532115140367
15995,415,1,535.14,0,Bronze,0.553788640665832,-0.5532947556651122,-0.026795433103861007
15996,89,7,1194.1100000000001,3,Gold,-0.032620078083961696,0.5532947556651121,0.4098961665525233
15998,37,16,7333.56,1,Platinum,-0.36289863726587396,1.1549822427096075,1.398315836745183
16001,382,1,459.03999999999996,0,Bronze,0.5221290859067854,-0.5532947556651122,-0.1101907942806666
16002,626,1,156.46,0,Bronze,0.7109410528917252,-0.5532947556651122,-0.6942682092257426
16003,30,10,3358.92,1,Platinum,-0.44088812463316107,0.8074958608438627,0.9730198271368012
16004,475,5,1593.14,3,Gold,0.6053985613697327,0.32365668390976515,0.566844100038957
16005,13,10,2234.39,1,Platinum,-0.7453895566792464,0.8074958608438627,0.7510227412243369
16006,212,2,325.86,0,Bronze,0.2973746319129746,-0.22963807175534695,-0.29638521298877785
16007,48,7,2719.89,1,Platinum,-0.2655131172844102,0.5532947556651121,0.8580948620744635
16008,24,15,3972.21,1,Platinum,-0.523287497475313,1.1065895113302244,1.064355458733059
16009,23,3,710.1,2,Silver,-0.5389245444443046,0.0,0.12705902772881358
16010,246,11,1694.86,3,Gold,0.35410353033640096,0.8769514395748774,0.6005415471381761
16011,9,29,4706.4,1,Platinum,-0.8742767467746977,1.608367321842428,1.1567284740270136
16012,36,5,2202.41,1,Platinum,-0.37311402818699907,0.32365668390976515,0.7431727620890957
16013,8,8,1189.95,1,Platinum,-0.9146355619521664,0.6473133678195304,0.40799657374604253
16014,38,5,1045.48,2,Silver,-0.3529486114108498,0.32365668390976515,0.33754657760360623
16015,4,3,583.35,2,Silver,-1.1397898640591078,0.0,0.02011240951291101
16016,4,11,1766.45,1,Platinum,-1.1397898640591078,0.8769514395748774,0.6230668671364556
16017,48,5,1297.73,3,Gold,-0.2655131172844102,0.32365668390976515,0.45519356097431424
16018,40,4,421.67,2,Silver,-0.33379189688341554,0.17812112660243817,-0.15634516355838152
16019,47,26,8585.95,1,Platinum,-0.2734114271598946,1.5242648073944076,1.4841977235011767
16020,17,3,692.09,2,Silver,-0.6491224446677566,0.0,0.11308377215276134
16021,396,2,425.4,0,Bronze,0.5358812356518636,-0.22963807175534695,-0.15155868370589143
16022,261,1,557.23,0,Bronze,0.3766869529595871,-0.5532947556651122,-0.004799690146017064
16023,47,3,530.71,2,Silver,-0.2734114271598946,0.0,-0.03131549176999553
16024,13,3,269.73,2,Silver,-0.7453895566792464,0.0,-0.39902645518365715
16025,30,1,371.98,2,Silver,-0.44088812463316107,-0.5532947556651122,-0.22447865004130554
16026,44,1,220.49,2,Silver,-0.2981331953683717,-0.5532947556651122,-0.5083873166055557
16027,138,6,290.05,3,Gold,0.13388000533993724,0.44670524433488773,-0.3595993363073072
16028,596,1,82.2,0,Bronze,0.6921601122338841,-0.5532947556651122,-1.041794069099073
16029,81,18,1305.15,1,Platinum,-0.06827877959900555,1.2437665043036517,0.45829715898273005
16030,310,1,255.7,0,Bronze,0.4423610300520978,-0.5532947556651122,-0.42801613473810884
16031,93,2,385.54,2,Silver,-0.015962912116332044,-0.22963807175534695,-0.20502438939402845
16032,457,6,1754.88,3,Gold,0.5906323214468823,0.44670524433488773,0.619488954728827
16033,6,27,9327.81,1,Platinum,-1.0109026739636562,1.553294755665112,1.529339976410204
16034,197,5,617.59,3,Gold,0.2694020284288844,0.32365668390976515,0.0511333686699674
16035,561,1,115.33,0,Bronze,0.6690177762437174,-0.5532947556651122,-0.8591940103871877
16036,88,4,1813.8600000000001,3,Gold,-0.036900060684146946,0.17812112660243817,0.6374873649658828
16037,270,5,1052.72,3,Gold,0.38962435568416953,0.32365668390976515,0.34130259623880493
16038,8,3,370.78000000000003,2,Silver,-0.9146355619521664,0.0,-0.2262342007743887
16039,424,2,368.24,0,Bronze,0.5619875032892562,-0.22963807175534695,-0.22996888247533476
16040,66,7,1841.45,3,Gold,-0.14566597995919667,0.5532947556651121,0.6457068814642412
16042,23,8,1726.86,1,Platinum,-0.5389245444443046,0.6473133678195304,0.6107254088015042
